day_num,value,day
14.72494,1225.61146,2022-07-27 17:23:54.816000000
14.87483,1235.90906,2022-07-27 20:59:45.312000000
15.02472,1246.20667,2022-07-28 00:35:35.808000000
15.17461,1255.21707,2022-07-28 04:11:26.303999999
15.32451,1256.50428,2022-07-28 07:47:17.664000000
15.4744,1257.79148,2022-07-28 11:23:08.160000000
15.62429,1261.65308,2022-07-28 14:58:58.656000000
15.77418,1262.94028,2022-07-28 18:34:49.152000000
15.92407,1270.66348,2022-07-28 22:10:39.648000000
16.07397,1271.95068,2022-07-29 01:46:31.007999999
16.22386,1271.95068,2022-07-29 05:22:21.504000000
16.37375,1274.52509,2022-07-29 08:58:12.000000000
16.52364,1275.81229,2022-07-29 12:34:02.496000000
16.67353,1271.95068,2022-07-29 16:09:52.992000000
16.82342,1273.23789,2022-07-29 19:45:43.488000000
16.97332,1277.09949,2022-07-29 23:21:34.848000000
17.12321,1275.81229,2022-07-30 02:57:25.344000000
17.2731,1271.95068,2022-07-30 06:33:15.840000000
17.42299,1268.08908,2022-07-30 10:09:06.336000000
17.57288,1265.51468,2022-07-30 13:44:56.831999999
17.72278,1261.65308,2022-07-30 17:20:48.192000000
17.87267,1261.65308,2022-07-30 20:56:38.688000000
18.02256,1261.65308,2022-07-31 00:32:29.184000000
18.17245,1261.65308,2022-07-31 04:08:19.680000000
18.32234,1257.79148,2022-07-31 07:44:10.176000000
18.47223,1256.50428,2022-07-31 11:20:00.672000000
18.62213,1256.50428,2022-07-31 14:55:52.032000000
18.77202,1260.36588,2022-07-31 18:31:42.528000000
18.84696,1271.95068,2022-07-31 20:19:37.344000000
18.99686,1280.96109,2022-07-31 23:55:28.704000000
19.0718,1291.2587,2022-08-01 01:43:23.520000000
19.14675,1301.5563,2022-08-01 03:31:19.200000000
19.22169,1313.14111,2022-08-01 05:19:14.016000000
19.37158,1322.15151,2022-08-01 08:55:04.512000000
19.44653,1333.73632,2022-08-01 10:43:00.192000000
19.59642,1347.89553,2022-08-01 14:18:50.687999999
19.55895,1338.88512,2022-08-01 13:24:53.279999999
19.67137,1359.48034,2022-08-01 16:06:46.368000000
19.82126,1373.63954,2022-08-01 19:42:36.864000000
19.78379,1364.62914,2022-08-01 18:48:39.456000000
19.89621,1383.93715,2022-08-01 21:30:32.544000000
19.97115,1394.23476,2022-08-01 23:18:27.360000000
20.0461,1404.53236,2022-08-02 01:06:23.040000000
20.19599,1410.96837,2022-08-02 04:42:13.536000000
20.34588,1418.69157,2022-08-02 08:18:04.032000000
20.49577,1425.12757,2022-08-02 11:53:54.528000000
20.64567,1431.56358,2022-08-02 15:29:45.888000000
20.79556,1441.86118,2022-08-02 19:05:36.384000000
20.94545,1448.29719,2022-08-02 22:41:26.880000000
21.09534,1457.30759,2022-08-03 02:17:17.375999999
21.24523,1462.4564,2022-08-03 05:53:07.872000000
21.39512,1462.4564,2022-08-03 09:28:58.368000000
21.54502,1462.4564,2022-08-03 13:04:49.727999999
21.69491,1462.4564,2022-08-03 16:40:40.224000000
21.8448,1467.6052,2022-08-03 20:16:30.720000000
21.99469,1476.6156,2022-08-03 23:52:21.216000000
22.14458,1481.76441,2022-08-04 03:28:11.711999999
22.29447,1485.62601,2022-08-04 07:04:02.208000000
22.45686,1487.34228,2022-08-04 10:57:52.704000000
22.59426,1502.35962,2022-08-04 14:15:44.064000000
22.55679,1493.34921,2022-08-04 13:21:46.656000000
22.6692,1512.65722,2022-08-04 16:03:38.880000000
22.74415,1524.24203,2022-08-04 17:51:34.560000000
22.89404,1548.69885,2022-08-04 21:27:25.056000000
22.85657,1537.11404,2022-08-04 20:33:27.648000000
22.85657,1529.39083,2022-08-04 20:33:27.648000000
22.96899,1569.29406,2022-08-04 23:15:20.736000000
22.93151,1557.70925,2022-08-04 22:21:22.464000000
23.04393,1589.88927,2022-08-05 01:03:15.551999999
23.00646,1578.30446,2022-08-05 00:09:18.144000000
