day_num,value,day
8.36535,1.36425,2022-07-21 08:46:06.240000000
8.47684,1.36067,2022-07-21 11:26:38.976000000
8.514,1.34637,2022-07-21 12:20:09.600000000
8.66265,1.33922,2022-07-21 15:54:12.960000000
8.62549,1.32849,2022-07-21 15:00:42.336000000
8.8113,1.34995,2022-07-21 19:28:16.320000000
8.77414,1.3428,2022-07-21 18:34:45.696000000
8.95995,1.36425,2022-07-21 23:02:19.680000000
8.92279,1.34995,2022-07-21 22:08:49.056000000
9.12099,1.38927,2022-07-22 02:54:13.536000000
9.07144,1.37497,2022-07-22 01:42:52.416000000
9.07144,1.36425,2022-07-22 01:42:52.416000000
9.25726,1.40357,2022-07-22 06:10:27.264000000
9.22009,1.39285,2022-07-22 05:16:55.776000000
9.36874,1.39642,2022-07-22 08:50:59.136000000
9.40591,1.38212,2022-07-22 09:44:30.624000000
9.48023,1.36961,2022-07-22 11:31:31.872000000
9.51739,1.38212,2022-07-22 12:25:02.496000000
9.59172,1.36782,2022-07-22 14:12:04.608000000
9.62888,1.35531,2022-07-22 15:05:35.232000000
9.7156,1.34041,2022-07-22 17:10:27.840000000
9.85186,1.36067,2022-07-22 20:26:40.704000000
9.8147,1.34637,2022-07-22 19:33:10.080000000
9.96335,1.36067,2022-07-22 23:07:13.440000000
10.00051,1.34637,2022-07-23 00:00:44.064000000
10.14916,1.3571,2022-07-23 03:34:47.423999999
10.112,1.3428,2022-07-23 02:41:16.800000000
10.29781,1.3571,2022-07-23 07:08:50.784000000
10.29781,1.3428,2022-07-23 07:08:50.784000000
10.29781,1.33028,2022-07-23 07:08:50.784000000
10.44646,1.35352,2022-07-23 10:42:54.144000000
10.48363,1.33922,2022-07-23 11:36:25.632000000
10.52079,1.32492,2022-07-23 12:29:56.256000000
10.59511,1.30704,2022-07-23 14:16:57.504000000
10.55795,1.29989,2022-07-23 13:23:26.879999999
10.74377,1.31419,2022-07-23 17:51:01.728000000
10.74377,1.29989,2022-07-23 17:51:01.728000000
10.7066,1.29274,2022-07-23 16:57:30.240000000
10.89242,1.30704,2022-07-23 21:25:05.088000000
10.89242,1.29274,2022-07-23 21:25:05.088000000
10.85525,1.28202,2022-07-23 20:31:33.600000000
10.85525,1.27129,2022-07-23 20:31:33.600000000
11.05346,1.30347,2022-07-24 01:16:58.944000000
11.00391,1.29274,2022-07-24 00:05:37.824000000
11.18972,1.31062,2022-07-24 04:33:11.808000000
