day_num,value,day
7.8668,15.91561,2022-07-20 20:48:11.520000000
8.04895,17.34572,2022-07-21 01:10:29.280000000
8.01252,17.0597,2022-07-21 00:18:01.728000000
8.01252,16.77368,2022-07-21 00:18:01.728000000
8.01252,16.55916,2022-07-21 00:18:01.728000000
8.15824,17.20271,2022-07-21 03:47:51.936000000
8.19467,16.91669,2022-07-21 04:40:19.488000000
8.30396,16.91669,2022-07-21 07:17:42.144000000
8.3404,16.66642,2022-07-21 08:10:10.560000000
8.41326,16.4519,2022-07-21 09:55:05.664000000
8.48612,16.16588,2022-07-21 11:40:00.768000000
8.59541,16.77368,2022-07-21 14:17:23.424000000
8.63184,16.41615,2022-07-21 15:09:50.976000000
8.77756,16.13013,2022-07-21 18:39:41.184000000
8.92328,16.52341,2022-07-21 22:09:31.392000000
8.88685,16.20164,2022-07-21 21:17:03.840000000
8.88685,15.98712,2022-07-21 21:17:03.840000000
8.99614,17.34572,2022-07-21 23:54:26.496000000
8.95971,17.0597,2022-07-21 23:01:58.944000000
8.95971,16.77368,2022-07-21 23:01:58.944000000
9.14186,17.30997,2022-07-22 03:24:16.704000000
9.25116,17.48873,2022-07-22 06:01:40.224000000
9.28759,17.1312,2022-07-22 06:54:07.776000000
9.32402,16.77368,2022-07-22 07:46:35.327999999
9.36045,16.55916,2022-07-22 08:39:02.880000000
9.46974,16.48766,2022-07-22 11:16:25.536000000
9.50617,16.23739,2022-07-22 12:08:53.088000000
9.65189,15.98712,2022-07-22 15:38:43.296000000
9.61546,15.84411,2022-07-22 14:46:15.744000000
9.80976,16.05863,2022-07-22 19:26:03.264000000
9.76118,15.84411,2022-07-22 18:16:05.952000000
9.94333,17.1312,2022-07-22 22:38:23.712000000
9.9069,16.77368,2022-07-22 21:45:56.160000000
9.9069,16.48766,2022-07-22 21:45:56.160000000
9.9069,16.27314,2022-07-22 21:45:56.160000000
10.08906,17.20271,2022-07-23 02:08:14.784000000
10.08906,16.98819,2022-07-23 02:08:14.784000000
10.16192,17.56023,2022-07-23 03:53:09.888000000
10.23478,18.20378,2022-07-23 05:38:04.992000000
10.23478,17.91776,2022-07-23 05:38:04.992000000
10.34407,17.77475,2022-07-23 08:15:27.648000000
10.3805,17.41722,2022-07-23 09:07:55.200000000
10.45336,16.98819,2022-07-23 10:52:50.304000000
10.52622,16.66642,2022-07-23 12:37:45.408000000
10.67194,16.48766,2022-07-23 16:07:35.616000000
10.7448,16.30889,2022-07-23 17:52:30.720000000
10.81766,16.63067,2022-07-23 19:37:25.824000000
10.96339,17.84625,2022-07-23 23:07:16.896000000
10.92696,17.48873,2022-07-23 22:14:49.344000000
10.92696,17.20271,2022-07-23 22:14:49.344000000
10.92696,16.91669,2022-07-23 22:14:49.344000000
10.92696,16.63067,2022-07-23 22:14:49.344000000
11.03625,18.23953,2022-07-24 00:52:12.000000000
11.19411,18.37063,2022-07-24 04:39:31.104000000
11.29126,18.20378,2022-07-24 06:59:24.864000000
11.29126,17.91776,2022-07-24 06:59:24.864000000
11.29126,17.63174,2022-07-24 06:59:24.864000000
11.32769,17.38147,2022-07-24 07:51:52.416000000
11.40055,17.02394,2022-07-24 09:36:47.520000000
11.54627,16.91669,2022-07-24 13:06:37.728000000
11.61913,16.70217,2022-07-24 14:51:32.832000000
11.65556,16.91669,2022-07-24 15:44:00.384000000
11.76486,16.55916,2022-07-24 18:21:23.904000000
11.91058,17.52448,2022-07-24 21:51:14.112000000
11.87415,17.20271,2022-07-24 20:58:46.560000000
11.87415,16.91669,2022-07-24 20:58:46.560000000
11.87415,16.63067,2022-07-24 20:58:46.560000000
11.87415,16.41615,2022-07-24 20:58:46.560000000
11.98344,18.13227,2022-07-24 23:36:09.216000000
11.94701,17.77475,2022-07-24 22:43:41.664000000
12.12916,18.20378,2022-07-25 03:05:59.424000000
12.12916,17.91776,2022-07-25 03:05:59.424000000
12.09273,17.63174,2022-07-25 02:13:31.872000000
12.23845,18.20378,2022-07-25 05:43:22.080000000
12.27488,17.95351,2022-07-25 06:35:49.632000000
12.38417,17.77475,2022-07-25 09:13:12.288000000
12.4206,17.41722,2022-07-25 10:05:39.840000000
12.56632,17.23846,2022-07-25 13:35:30.048000000
12.67562,17.0597,2022-07-25 16:12:53.568000000
12.67562,16.77368,2022-07-25 16:12:53.568000000
12.71205,16.52341,2022-07-25 17:05:21.120000000
12.74848,16.27314,2022-07-25 17:57:48.672000000
12.85777,16.55916,2022-07-25 20:35:11.328000000
12.93063,17.27421,2022-07-25 22:20:06.432000000
12.8942,16.91669,2022-07-25 21:27:38.880000000
13.00349,18.20378,2022-07-26 00:05:01.536000000
13.00349,17.91776,2022-07-26 00:05:01.536000000
12.96706,17.63174,2022-07-25 23:12:33.984000000
13.14921,18.13227,2022-07-26 03:34:51.744000000
13.11278,17.84625,2022-07-26 02:42:24.192000000
13.23422,19.06184,2022-07-26 05:37:16.608000000
13.22207,18.70432,2022-07-26 05:19:46.848000000
13.22207,18.45405,2022-07-26 05:19:46.848000000
13.33136,18.4183,2022-07-26 07:57:09.504000000
13.44065,16.95244,2022-07-26 10:34:32.160000000
13.51352,16.66642,2022-07-26 12:19:28.128000000
13.54995,16.34465,2022-07-26 13:11:55.680000000
13.58638,16.09438,2022-07-26 14:04:23.232000000
13.69567,16.05863,2022-07-26 16:41:45.888000000
13.7321,15.84411,2022-07-26 17:34:13.440000000
13.87782,16.55916,2022-07-26 21:04:03.648000000
13.84139,16.20164,2022-07-26 20:11:36.096000000
13.84139,15.91561,2022-07-26 20:11:36.096000000
13.95068,17.27421,2022-07-26 22:48:58.752000000
13.91425,16.91669,2022-07-26 21:56:31.200000000
14.0964,17.52448,2022-07-27 02:18:48.960000000
14.16926,17.8105,2022-07-27 04:03:44.064000000
14.27855,17.77475,2022-07-27 06:41:06.720000000
14.31498,17.52448,2022-07-27 07:33:34.272000000
14.42428,17.34572,2022-07-27 10:10:57.792000000
14.42428,17.0597,2022-07-27 10:10:57.792000000
14.46071,16.80943,2022-07-27 11:03:25.344000000
14.53357,16.52341,2022-07-27 12:48:20.448000000
14.60643,16.16588,2022-07-27 14:33:15.552000000
14.75215,15.84411,2022-07-27 18:03:05.760000000
14.89787,16.3804,2022-07-27 21:32:55.968000000
14.86144,16.05863,2022-07-27 20:40:28.416000000
14.86144,15.84411,2022-07-27 20:40:28.416000000
14.97073,16.70217,2022-07-27 23:17:51.072000000
15.04359,17.09545,2022-07-28 01:02:46.175999999
15.1286,17.36955,2022-07-28 03:05:11.040000000
15.18931,17.8105,2022-07-28 04:32:36.384000000
15.29861,17.77475,2022-07-28 07:09:59.904000000
15.29861,17.48873,2022-07-28 07:09:59.904000000
