-0.18209, 1.64133
-0.10776, 1.63060
-0.03344, 1.66099
-0.03344, 1.64669
0.00373, 1.63597
0.11521, 1.64669
0.18954, 1.66099
0.15238, 1.63239
0.26387, 1.64312
0.33819, 1.62882
0.37535, 1.63954
0.48684, 1.62524
0.63549, 1.64669
0.63549, 1.63239
0.63549, 1.62167
0.78414, 1.64669
0.78414, 1.63418
0.74698, 1.62167
0.93280, 1.64669
0.93280, 1.63597
1.08145, 1.63597
1.04428, 1.62882
1.24249, 1.65384
1.19293, 1.63954
1.39114, 1.64669
1.34159, 1.63597
1.52740, 1.63239
1.60173, 1.64312
1.60173, 1.62345
1.71321, 1.63954
1.75038, 1.62524
1.75038, 1.61094
1.89903, 1.60736
1.97335, 1.62167
2.12200, 1.61988
2.19633, 1.61094
2.34498, 1.60736
2.34498, 1.59485
2.49363, 1.59664
2.64228, 1.61094
2.60512, 1.60021
2.80332, 1.62643
2.75377, 1.61451
2.93958, 1.63954
2.93958, 1.62882
3.01391, 1.65384
3.10062, 1.64073
3.23689, 1.64312
3.34838, 1.64669
3.38554, 1.63418
3.49703, 1.63954
3.53419, 1.62882
3.68284, 1.62882
3.75717, 1.63954
3.90582, 1.63954
3.98014, 1.62882
4.05447, 1.63597
4.12879, 1.62345
4.27744, 1.63239
4.27744, 1.62167
4.42610, 1.61809
4.46326, 1.63239
4.57475, 1.62345
4.64907, 1.65027
4.61191, 1.63954
4.79772, 1.64669
4.79772, 1.63597
4.94637, 1.66814
4.90921, 1.65384
4.90921, 1.64312
5.09503, 1.65742
5.09503, 1.64490
5.05786, 1.63239
5.24368, 1.64669
5.24368, 1.63418
5.39233, 1.63418
5.54098, 1.63775
5.62769, 1.65503
5.76396, 1.64312
5.85067, 1.62643
5.98693, 1.63954
5.98693, 1.62703
6.14797, 1.62524
6.09842, 1.61451
6.24707, 1.63239
6.24707, 1.61809
6.28423, 1.60558
6.35856, 1.59128
6.44527, 1.57757
6.54437, 1.56804
6.54437, 1.55374
6.58154, 1.54122
6.69302, 1.53943
6.73019, 1.52871
6.87884, 1.53943
6.87884, 1.52692
6.95316, 1.51441
6.99033, 1.52513
7.10181, 1.51083
7.21330, 1.51083
7.25047, 1.49296
7.32479, 1.48044
7.39912, 1.46614
7.51061, 1.46078
7.54777, 1.44290
7.54777, 1.42860
7.65926, 1.42503
7.69642, 1.40715
7.73358, 1.38927
7.73358, 1.37855
7.84507, 1.40357
8.00611, 1.40357
7.95656, 1.39285
8.14237, 1.40715
8.29102, 1.41788
8.29102, 1.40357
8.29102, 1.39106
8.36535, 1.37497
8.36535, 1.36425
8.47684, 1.36067
8.51400, 1.34637
8.66265, 1.33922
8.62549, 1.32849
8.81130, 1.34995
8.77414, 1.34280
8.95995, 1.36425
8.92279, 1.34995
9.12099, 1.38927
9.07144, 1.37497
9.07144, 1.36425
9.25726, 1.40357
9.22009, 1.39285
9.36874, 1.39642
9.40591, 1.38212
9.48023, 1.36961
9.51739, 1.38212
9.59172, 1.36782
9.62888, 1.35531
9.71560, 1.34041
9.85186, 1.36067
9.81470, 1.34637
9.96335, 1.36067
10.00051, 1.34637
10.14916, 1.35710
10.11200, 1.34280
10.29781, 1.35710
10.29781, 1.34280
10.29781, 1.33028
10.44646, 1.35352
10.48363, 1.33922
10.52079, 1.32492
10.59511, 1.30704
10.55795, 1.29989
10.74377, 1.31419
10.74377, 1.29989
10.70660, 1.29274
10.89242, 1.30704
10.89242, 1.29274
10.85525, 1.28202
10.85525, 1.27129
11.05346, 1.30347
11.00391, 1.29274
11.18972, 1.31062
11.30121, 1.31062
11.33837, 1.29274
11.41270, 1.27487
11.44986, 1.26056
11.48702, 1.24805
11.63567, 1.24626
11.72239, 1.23435
11.85865, 1.25341
11.85865, 1.23911
11.82149, 1.22839
12.00730, 1.23554
12.15595, 1.23375
12.23028, 1.24984
12.37893, 1.24984
12.37893, 1.23554
12.45325, 1.21409
12.41609, 1.20694
12.60190, 1.20694
12.67623, 1.19263
12.83727, 1.18906
12.78772, 1.17833
12.97353, 1.20694
13.13457, 1.21885
13.27083, 1.22302
13.41949, 1.20157
13.56814, 1.19978
13.53097, 1.19263
13.67962, 1.20336
13.71679, 1.19085
13.86544, 1.19263
13.93976, 1.20515
14.01409, 1.21766
14.17513, 1.22004
14.31139, 1.22839
14.31139, 1.21409
14.46004, 1.20157
14.60869, 1.20157
14.75734, 1.19621
14.90600, 1.21409
14.86883, 1.19978
15.05465, 1.25341
15.05465, 1.23911
15.05465, 1.22481
15.01748, 1.21051
15.20330, 1.23911
15.20330, 1.22660
15.35195, 1.22481
15.42627, 1.20694
15.38911, 1.19978
15.57493, 1.20515
15.72358, 1.19621
15.72358, 1.18548
15.87223, 1.18906
16.02088, 1.20336
16.02088, 1.19085
16.16953, 1.21945
16.13237, 1.20336
16.13237, 1.18906
16.24386, 1.23196
16.31818, 1.21587
16.39251, 1.18370
16.47922, 1.16761
16.42967, 1.15688
16.61548, 1.16403
16.61548, 1.15152
16.76413, 1.16046
16.72697, 1.14973
16.91279, 1.16761
16.99950, 1.15450
17.13576, 1.16224
17.21009, 1.17476
17.28441, 1.16224
17.37113, 1.14854
17.50739, 1.14973
17.50739, 1.13722
17.66843, 1.14735
17.61888, 1.13543
17.80469, 1.15331
17.80469, 1.13901
17.91618, 1.18191
17.95334, 1.16761
17.95334, 1.15331
17.91618, 1.14258
18.10199, 1.18370
18.06483, 1.16761
18.06483, 1.15331
18.17632, 1.21051
18.17632, 1.19621
18.25064, 1.18727
18.41168, 1.18429
18.56033, 1.18310
18.69660, 1.19263
18.84525, 1.18906
18.93196, 1.20336
19.08061, 1.21051
19.06823, 1.19442
19.21688, 1.23554
19.17971, 1.22481
19.36553, 1.24626
19.36553, 1.23196
19.51418, 1.22839
19.60089, 1.23911
19.66283, 1.22302
19.69999, 1.21051
19.82387, 1.23315
19.96013, 1.24805
19.92297, 1.23554
20.03446, 1.26056
20.10878, 1.28917
20.07162, 1.27487
20.25743, 1.28738
20.40609, 1.25163
20.48041, 1.26771
20.55474, 1.25878
20.62906, 1.27487
20.70339, 1.26056
20.70339, 1.24984
20.77771, 1.28917
20.77771, 1.27665
20.93875, 1.29751
20.88920, 1.28202
21.07501, 1.31419
21.03785, 1.29989
21.23605, 1.31896
21.29799, 1.33922
21.37232, 1.32134
21.33515, 1.31419
21.48381, 1.31062
21.52097, 1.29632
21.66962, 1.29632
21.81827, 1.30526
21.78111, 1.29274
21.96692, 1.30347
22.04125, 1.33386
22.00408, 1.31777
22.18990, 1.34637
22.15274, 1.33564
22.33855, 1.35352
22.48720, 1.34637
22.57391, 1.33326
22.71018, 1.34637
22.85883, 1.36782
22.85883, 1.35531
23.00748, 1.38927
22.97032, 1.37497
22.97032, 1.36067
23.08180, 1.40715
23.16852, 1.42503
23.31717, 1.43337
23.41627, 1.43933
23.41627, 1.42503
23.45343, 1.41073
23.60208, 1.43218
23.60208, 1.41788
23.60208, 1.40536
23.75073, 1.42681
23.71357, 1.41073
23.71357, 1.40000
23.82506, 1.45542
23.78790, 1.43933
23.97371, 1.47508
23.97371, 1.46257
24.12236, 1.51083
24.08520, 1.49653
24.08520, 1.48223
24.08520, 1.46793
24.27101, 1.52156
24.23385, 1.50368
24.41966, 1.52513
24.49399, 1.53943
24.64264, 1.53228
24.64264, 1.51798
24.79129, 1.55016
24.79129, 1.53765
24.90278, 1.54658
24.93994, 1.53407
25.01427, 1.51798
25.08859, 1.50547
25.16292, 1.49117
25.20008, 1.47508
25.20008, 1.46078
25.23724, 1.44827
25.27441, 1.43218
25.27441, 1.41788
25.27441, 1.40357
25.31157, 1.38570
25.34873, 1.36782
25.34873, 1.35352
25.38590, 1.33564
25.42306, 1.31777
25.46022, 1.30526
25.49738, 1.28917
25.49738, 1.27487
25.49738, 1.26056
25.49738, 1.24626
25.53455, 1.22839
25.57171, 1.21051
25.57171, 1.19621
25.57171, 1.18191
25.57171, 1.16761
25.60887, 1.14973
25.64604, 1.13186
25.64604, 1.11755
25.64604, 1.10325
25.64604, 1.08895
25.68320, 1.07108
25.72036, 1.05320
25.75752, 1.03532
25.79469, 1.01745
25.79469, 1.00315
25.79469, 0.98884
25.83185, 0.97097
25.86901, 0.95309
25.86901, 0.93879
25.86901, 0.92449
25.86901, 0.91019
25.90617, 0.89768
25.94334, 0.88159
25.94334, 0.86729
25.98050, 0.84941
26.01766, 0.83153
26.01766, 0.81723
26.01766, 0.80293
26.01766, 0.78863
26.05483, 0.77075
26.12915, 0.74930
26.16631, 0.73143
26.16631, 0.71713
26.16631, 0.70282
26.20348, 0.69031
26.24064, 0.67422
26.27780, 0.65635
26.27780, 0.64383
26.42645, 0.66707
26.38929, 0.65635
26.50078, 0.68316
26.53794, 0.69567
26.61227, 0.68137
26.61227, 0.66707
26.64943, 0.65456
26.79808, 0.65992
26.79808, 0.64741
26.90957, 0.63847
26.94673, 0.62059
27.09538, 0.61344
27.24403, 0.60629
27.35552, 0.62417
27.35552, 0.60987
27.54134, 0.67601
27.61566, 0.65992
27.61566, 0.64920
27.76431, 0.66707
27.76431, 0.65277
27.91296, 0.64204
27.91296, 0.62774
28.06161, 0.62417
28.09878, 0.61344
28.21027, 0.62596
28.28459, 0.61523
28.35892, 0.63311
28.43324, 0.65992
28.43324, 0.64741
28.50757, 0.67065
28.65622, 0.67422
28.65622, 0.66171
28.80487, 0.65635
28.87920, 0.64026
28.96591, 0.62536
29.06501, 0.63132
29.06501, 0.61702
29.10217, 0.59914
29.06501, 0.59199
29.25082, 0.59735
29.21366, 0.58484
29.36231, 0.59914
29.54813, 0.73143
29.51096, 0.71713
29.51096, 0.70640
29.69678, 0.72428
29.73394, 0.70997
29.77110, 0.69746
29.84543, 0.68495
29.99408, 0.68137
30.06840, 0.66886
30.03124, 0.65635
30.10557, 0.68137
30.21706, 0.66707
30.21706, 0.65635
30.36571, 0.68137
30.32854, 0.67065
30.51436, 0.70640
30.51436, 0.69210
30.47719, 0.68137
30.66301, 0.69746
30.62585, 0.68495
